USD_SGD_1.csvPrice,Tstamp,Tstamp_relative,Tstep,Is_VCD
1.6925,687135600,100746000,1166,0
1.6912,687394800,101005200,1169,0
1.696,687481200,101091600,1170,0
1.695,687567600,101178000,1171,0
1.693,687654000,101264400,1172,0
1.693,687740400,101350800,1173,0
1.6945,687999600,101610000,1176,0
1.6957,688086000,101696400,1177,0
1.6975,688172400,101782800,1178,0
1.6947,688258800,101869200,1179,0
1.6955,688345200,101955600,1180,0
1.7018,688604400,102214800,1183,0
1.697,688690800,102301200,1184,0
1.6906,688777200,102387600,1185,0
1.6885,688863600,102474000,1186,0
1.6833,688950000,102560400,1187,0
1.6675,689209200,102819600,1190,0
1.671,689295600,102906000,1191,0
1.6795,689382000,102992400,1192,0
1.6775,689468400,103078800,1193,0
1.6807,689554800,103165200,1194,0
1.6767,689814000,103424400,1197,0
1.678,689900400,103510800,1198,0
1.6765,689986800,103597200,1199,0
1.674,690073200,103683600,1200,0
1.6713,690159600,103770000,1201,0
1.668,690418800,104029200,1204,0
1.6645,690505200,104115600,1205,0
1.664,690591600,104202000,1206,0
1.661,690678000,104288400,1207,0
1.66,690764400,104374800,1208,0
1.6558,691023600,104634000,1211,0
1.6585,691110000,104720400,1212,0
1.6641,691196400,104806800,1213,0
1.6612,691282800,104893200,1214,0
1.664,691369200,104979600,1215,0
1.6595,691628400,105238800,1218,0
1.663,691714800,105325200,1219,0
1.6615,691801200,105411600,1220,0
1.655,691887600,105498000,1221,0
1.6475,691974000,105584400,1222,0
1.648,692233200,105843600,1225,0
1.649,692319600,105930000,1226,0
1.6515,692406000,106016400,1227,0
1.655,692492400,106102800,1228,0
1.6565,692578800,106189200,1229,0
1.649,692838000,106448400,1232,0
1.6465,692924400,106534800,1233,0
1.6465,693010800,106621200,1234,0
1.6438,693097200,106707600,1235,0
1.6398,693183600,106794000,1236,0
1.626,693442800,107053200,1239,0
1.6285,693529200,107139600,1240,0
1.6285,693615600,107226000,1241,0
1.63,693702000,107312400,1242,0
1.6275,693788400,107398800,1243,0
1.629,694047600,107658000,1246,0
1.622,694134000,107744400,1247,0
1.622,694220400,107830800,1248,0
1.6285,694306800,107917200,1249,0
1.629,694393200,108003600,1250,0
1.6235,694652400,108262800,1253,0
1.6235,694738800,108349200,1254,0
1.6215,694825200,108435600,1255,0
1.631,694911600,108522000,1256,0
1.6425,694998000,108608400,1257,0
1.6367,695257200,108867600,1260,0
1.6395,695343600,108954000,1261,0
1.649,695430000,109040400,1262,0
1.646,695516400,109126800,1263,0
1.6375,695602800,109213200,1264,0
1.6325,695862000,109472400,1267,0
1.63,695948400,109558800,1268,0
1.6342,696034800,109645200,1269,0
1.6367,696121200,109731600,1270,0
1.6315,696207600,109818000,1271,0
1.6355,696466800,110077200,1274,0
1.634,696553200,110163600,1275,0
1.637,696639600,110250000,1276,0
1.6325,696726000,110336400,1277,0
1.6355,696812400,110422800,1278,0
1.628,697071600,110682000,1281,0
1.623,697158000,110768400,1282,0
1.6275,697244400,110854800,1283,0
1.6225,697330800,110941200,1284,0
1.6175,697417200,111027600,1285,0
1.625,697676400,111286800,1288,0
1.635,697762800,111373200,1289,0
1.6327,697849200,111459600,1290,0
1.6405,697935600,111546000,1291,0
1.639,698022000,111632400,1292,0
1.6355,698281200,111891600,1295,0
1.6455,698367600,111978000,1296,0
1.6433,698454000,112064400,1297,0
1.6437,698540400,112150800,1298,0
1.644,698626800,112237200,1299,0
1.6435,698886000,112496400,1302,0
1.645,698972400,112582800,1303,0
1.6433,699058800,112669200,1304,0
1.6395,699145200,112755600,1305,0
1.6435,699231600,112842000,1306,0
1.644,699490800,113101200,1309,0
1.6467,699577200,113187600,1310,0
1.652,699663600,113274000,1311,0
1.6535,699750000,113360400,1312,0
1.6575,699836400,113446800,1313,0
1.6625,700095600,113706000,1316,0
1.6695,700182000,113792400,1317,0
1.674,700268400,113878800,1318,0
1.6805,700354800,113965200,1319,0
1.668,700441200,114051600,1320,0
1.6617,700700400,114310800,1323,0
1.6445,700786800,114397200,1324,0
1.6513,700873200,114483600,1325,0
1.66,700959600,114570000,1326,0
1.6665,701046000,114656400,1327,0
1.6655,701305200,114915600,1330,0
1.6575,701391600,115002000,1331,0
1.657,701478000,115088400,1332,0
1.6627,701564400,115174800,1333,0
1.656,701650800,115261200,1334,0
1.659,701906400,115516800,1337,0
1.6555,701992800,115603200,1338,0
1.66,702079200,115689600,1339,0
1.654,702165600,115776000,1340,0
1.65,702252000,115862400,1341,0
1.651,702511200,116121600,1344,0
1.652,702597600,116208000,1345,0
1.652,702684000,116294400,1346,0
1.649,702770400,116380800,1347,0
1.654,702856800,116467200,1348,0
1.6555,703116000,116726400,1351,0
1.655,703202400,116812800,1352,0
1.6575,703288800,116899200,1353,0
1.664,703375200,116985600,1354,0
1.6625,703461600,117072000,1355,0
1.6625,703720800,117331200,1358,0
1.6585,703807200,117417600,1359,0
1.6578,703893600,117504000,1360,0
1.6608,703980000,117590400,1361,0
1.6582,704066400,117676800,1362,0
1.654,704325600,117936000,1365,0
1.6535,704412000,118022400,1366,0
1.6555,704498400,118108800,1367,0
1.6563,704584800,118195200,1368,0
1.651,704671200,118281600,1369,0
1.654,704930400,118540800,1372,0
1.6505,705016800,118627200,1373,0
1.6502,705103200,118713600,1374,0
1.6513,705189600,118800000,1375,0
1.6507,705276000,118886400,1376,0
1.6477,705535200,119145600,1379,0
1.642,705621600,119232000,1380,0
1.637,705708000,119318400,1381,0
1.6375,705794400,119404800,1382,0
1.6375,705880800,119491200,1383,0
1.634,706140000,119750400,1386,0
1.6305,706226400,119836800,1387,0
1.6305,706312800,119923200,1388,0
1.6325,706399200,120009600,1389,0
1.6325,706485600,120096000,1390,0
1.631,706744800,120355200,1393,0
1.6293,706831200,120441600,1394,0
1.6351,706917600,120528000,1395,0
1.635,707004000,120614400,1396,0
1.628,707090400,120700800,1397,0
1.628,707349600,120960000,1400,0
1.628,707436000,121046400,1401,0
1.63,707522400,121132800,1402,0
1.6275,707608800,121219200,1403,0
1.629,707695200,121305600,1404,0
1.6275,707954400,121564800,1407,0
1.628,708040800,121651200,1408,0
1.626,708127200,121737600,1409,0
1.6232,708213600,121824000,1410,0
1.6223,708300000,121910400,1411,0
1.624,708559200,122169600,1414,0
1.6223,708645600,122256000,1415,0
1.6227,708732000,122342400,1416,0
1.6215,708818400,122428800,1417,0
1.6223,708904800,122515200,1418,0
1.6195,709164000,122774400,1421,0
1.6225,709250400,122860800,1422,0
1.6185,709336800,122947200,1423,0
1.62,709423200,123033600,1424,0
1.619,709509600,123120000,1425,0
1.618,709768800,123379200,1428,0
1.617,709855200,123465600,1429,0
1.6178,709941600,123552000,1430,0
1.6165,710028000,123638400,1431,0
1.6165,710114400,123724800,1432,0
1.613,710373600,123984000,1435,0
1.6135,710460000,124070400,1436,0
1.6135,710546400,124156800,1437,0
1.6165,710632800,124243200,1438,0
1.6153,710719200,124329600,1439,0
1.608,710978400,124588800,1442,0
1.6118,711064800,124675200,1443,0
1.6105,711151200,124761600,1444,0
1.6095,711237600,124848000,1445,0
1.6097,711324000,124934400,1446,0
1.616,711583200,125193600,1449,0
1.613,711669600,125280000,1450,0
1.6145,711756000,125366400,1451,0
1.6168,711842400,125452800,1452,0
1.618,711928800,125539200,1453,0
1.616,712188000,125798400,1456,0
1.614,712274400,125884800,1457,0
1.6143,712360800,125971200,1458,0
1.6135,712447200,126057600,1459,0
1.613,712533600,126144000,1460,0
1.6115,712792800,126403200,1463,0
1.6108,712879200,126489600,1464,0
1.6115,712965600,126576000,1465,0
1.611,713052000,126662400,1466,0
1.6095,713138400,126748800,1467,0
1.6095,713397600,127008000,1470,0
1.6105,713484000,127094400,1471,0
1.61,713570400,127180800,1472,0
1.6095,713656800,127267200,1473,0
1.611,713743200,127353600,1474,0
1.611,714002400,127612800,1477,0
1.6095,714088800,127699200,1478,0
1.61,714175200,127785600,1479,0
1.6078,714261600,127872000,1480,0
1.603,714348000,127958400,1481,0
1.6035,714607200,128217600,1484,0
1.6005,714693600,128304000,1485,0
1.6,714780000,128390400,1486,0
1.599,714866400,128476800,1487,0
1.5985,714952800,128563200,1488,0
1.5983,715212000,128822400,1491,0
1.594,715298400,128908800,1492,0
1.5935,715384800,128995200,1493,0
1.5977,715471200,129081600,1494,0
1.598,715557600,129168000,1495,0
1.5952,715816800,129427200,1498,0
1.5915,715903200,129513600,1499,0
1.5935,715989600,129600000,1500,0
1.593,716076000,129686400,1501,0
1.5975,716162400,129772800,1502,0
1.5965,716421600,130032000,1505,0
1.602,716508000,130118400,1506,0
1.6045,716594400,130204800,1507,0
1.5995,716680800,130291200,1508,0
1.6075,716767200,130377600,1509,0
1.6058,717026400,130636800,1512,0
1.603,717112800,130723200,1513,0
1.6025,717199200,130809600,1514,0
1.6025,717285600,130896000,1515,0
1.6045,717372000,130982400,1516,0
1.597,717634800,131245200,1519,0
1.5945,717721200,131331600,1520,0
1.591,717807600,131418000,1521,0
1.592,717894000,131504400,1522,0
1.59,717980400,131590800,1523,0
1.5917,718239600,131850000,1526,0
1.5905,718326000,131936400,1527,0
1.5942,718412400,132022800,1528,0
1.6035,718498800,132109200,1529,0
1.6107,718585200,132195600,1530,0
1.607,718844400,132454800,1533,0
1.6095,718930800,132541200,1534,0
1.6105,719017200,132627600,1535,0
1.6045,719103600,132714000,1536,0
1.6075,719190000,132800400,1537,0
1.6102,719449200,133059600,1540,0
1.6153,719535600,133146000,1541,0
1.616,719622000,133232400,1542,0
1.6138,719708400,133318800,1543,0
1.619,719794800,133405200,1544,0
1.6185,720054000,133664400,1547,0
1.6167,720140400,133750800,1548,0
1.6195,720226800,133837200,1549,0
1.6165,720313200,133923600,1550,0
1.621,720399600,134010000,1551,0
1.626,720658800,134269200,1554,0
1.62,720745200,134355600,1555,0
1.6275,720831600,134442000,1556,0
1.6305,720918000,134528400,1557,0
1.6322,721004400,134614800,1558,0
1.6342,721263600,134874000,1561,0
1.6363,721350000,134960400,1562,0
1.637,721436400,135046800,1563,0
1.6365,721522800,135133200,1564,0
1.633,721609200,135219600,1565,0
1.6385,721868400,135478800,1568,0
1.637,721954800,135565200,1569,0
1.6343,722041200,135651600,1570,0
1.6335,722127600,135738000,1571,0
1.6358,722214000,135824400,1572,0
1.6336,722473200,136083600,1575,0
1.6295,722559600,136170000,1576,0
1.6319,722646000,136256400,1577,0
1.632,722732400,136342800,1578,0
1.6367,722818800,136429200,1579,0
1.635,723078000,136688400,1582,0
1.636,723164400,136774800,1583,0
1.634,723250800,136861200,1584,0
1.6398,723337200,136947600,1585,0
1.6421,723423600,137034000,1586,0
1.638,723682800,137293200,1589,0
1.6387,723769200,137379600,1590,0
1.639,723855600,137466000,1591,0
1.6385,723942000,137552400,1592,0
1.6382,724028400,137638800,1593,0
1.6385,724287600,137898000,1596,0
1.6395,724374000,137984400,1597,0
1.638,724460400,138070800,1598,0
1.6365,724546800,138157200,1599,0
1.6405,724633200,138243600,1600,0
1.6355,724892400,138502800,1603,0
1.6358,724978800,138589200,1604,0
1.6385,725065200,138675600,1605,0
1.6375,725151600,138762000,1606,0
1.6375,725238000,138848400,1607,0
1.642,725497200,139107600,1610,0
1.6415,725583600,139194000,1611,0
1.6402,725670000,139280400,1612,0
1.6402,725756400,139366800,1613,0
1.6525,726102000,139712400,1617,0
1.6535,726188400,139798800,1618,0
1.66,726274800,139885200,1619,0
1.6583,726361200,139971600,1620,0
1.6627,726447600,140058000,1621,0
1.6588,726706800,140317200,1624,0
1.657,726793200,140403600,1625,0
1.6585,726879600,140490000,1626,0
1.6578,726966000,140576400,1627,0
1.659,727052400,140662800,1628,0
1.6545,727311600,140922000,1631,0
1.6555,727398000,141008400,1632,0
1.6563,727484400,141094800,1633,0
1.6555,727570800,141181200,1634,0
1.644,727657200,141267600,1635,0
1.643,727916400,141526800,1638,0
1.6387,728002800,141613200,1639,0
1.6375,728089200,141699600,1640,0
1.6378,728175600,141786000,1641,0
1.6455,728262000,141872400,1642,0
1.6487,728521200,142131600,1645,0
1.6485,728607600,142218000,1646,0
1.6481,728694000,142304400,1647,0
1.6518,728780400,142390800,1648,0
1.6507,728866800,142477200,1649,0
1.6495,729126000,142736400,1652,0
1.647,729212400,142822800,1653,0
1.6475,729298800,142909200,1654,0
1.648,729385200,142995600,1655,0
1.6495,729471600,143082000,1656,0
1.6485,729730800,143341200,1659,0
1.6465,729817200,143427600,1660,0
1.6427,729903600,143514000,1661,0
1.6412,729990000,143600400,1662,0
1.6425,730076400,143686800,1663,0
1.6405,730335600,143946000,1666,0
1.642,730422000,144032400,1667,0
1.6402,730508400,144118800,1668,0
1.643,730594800,144205200,1669,0
1.6435,730681200,144291600,1670,0
1.6453,730940400,144550800,1673,0
1.642,731026800,144637200,1674,0
1.6425,731113200,144723600,1675,0
1.643,731199600,144810000,1676,0
1.6457,731286000,144896400,1677,0
1.6457,731545200,145155600,1680,0
1.647,731631600,145242000,1681,0
1.649,731718000,145328400,1682,0
1.647,731804400,145414800,1683,0
1.6458,731890800,145501200,1684,0
1.6443,732150000,145760400,1687,0
1.6455,732236400,145846800,1688,0
1.6447,732322800,145933200,1689,0
1.643,732409200,146019600,1690,0
1.6415,732495600,146106000,1691,0
1.6421,732754800,146365200,1694,0
1.642,732841200,146451600,1695,0
1.644,732927600,146538000,1696,0
1.644,733014000,146624400,1697,0
1.645,733100400,146710800,1698,0
1.6407,733356000,146966400,1701,0
1.641,733442400,147052800,1702,0
1.6385,733528800,147139200,1703,0
1.634,733615200,147225600,1704,0
1.629,733701600,147312000,1705,0
1.625,733960800,147571200,1708,0
1.6265,734047200,147657600,1709,0
1.624,734133600,147744000,1710,0
1.6249,734220000,147830400,1711,0
1.6252,734306400,147916800,1712,0
1.624,734565600,148176000,1715,0
1.6223,734652000,148262400,1716,0
1.6275,734738400,148348800,1717,0
1.6267,734824800,148435200,1718,0
1.626,734911200,148521600,1719,0
1.6198,735170400,148780800,1722,0
1.62,735256800,148867200,1723,0
1.6195,735343200,148953600,1724,0
1.618,735429600,149040000,1725,0
1.6168,735516000,149126400,1726,0
1.6142,735775200,149385600,1729,0
1.6159,735861600,149472000,1730,0
1.6165,735948000,149558400,1731,0
1.613,736034400,149644800,1732,0
1.613,736120800,149731200,1733,0
1.613,736380000,149990400,1736,0
1.6132,736466400,150076800,1737,0
1.6115,736552800,150163200,1738,0
1.6115,736639200,150249600,1739,0
1.6115,736725600,150336000,1740,0
1.6155,736984800,150595200,1743,0
1.6147,737071200,150681600,1744,0
1.6143,737157600,150768000,1745,0
1.6147,737244000,150854400,1746,0
1.6145,737330400,150940800,1747,0
1.6147,737589600,151200000,1750,0
1.6168,737676000,151286400,1751,0
1.615,737762400,151372800,1752,0
1.6134,737848800,151459200,1753,0
1.6162,737935200,151545600,1754,0
1.6149,738194400,151804800,1757,0
1.611,738280800,151891200,1758,0
1.6113,738367200,151977600,1759,0
1.6085,738453600,152064000,1760,0
1.606,738540000,152150400,1761,0
1.604,738799200,152409600,1764,0
1.6018,738885600,152496000,1765,0
1.6005,738972000,152582400,1766,0
1.6045,739058400,152668800,1767,0
1.615,739144800,152755200,1768,1
1.609,739404000,153014400,1771,0
1.6083,739490400,153100800,1772,0
1.61,739576800,153187200,1773,0
1.6075,739663200,153273600,1774,0
1.6095,739749600,153360000,1775,0
1.6082,740008800,153619200,1778,0
1.611,740095200,153705600,1779,0
1.6162,740181600,153792000,1780,0
1.6157,740268000,153878400,1781,0
1.6245,740354400,153964800,1782,0
1.644,740613600,154224000,1785,0
1.6365,740700000,154310400,1786,0
1.6302,740786400,154396800,1787,0
1.6332,740872800,154483200,1788,0
1.6262,740959200,154569600,1789,0
1.6212,741218400,154828800,1792,0
1.6215,741304800,154915200,1793,0
1.6245,741391200,155001600,1794,0
1.624,741477600,155088000,1795,0
1.6245,741564000,155174400,1796,0
1.6238,741823200,155433600,1799,0
1.6245,741909600,155520000,1800,0
1.6215,741996000,155606400,1801,0
1.6235,742082400,155692800,1802,0
1.6265,742168800,155779200,1803,0
1.6268,742428000,156038400,1806,0
1.6195,742514400,156124800,1807,0
1.6195,742600800,156211200,1808,0
1.6195,742687200,156297600,1809,0
1.618,742773600,156384000,1810,0
1.6205,743032800,156643200,1813,0
1.6185,743119200,156729600,1814,0
1.6155,743205600,156816000,1815,0
1.6125,743292000,156902400,1816,0
1.616,743378400,156988800,1817,0
1.6198,743637600,157248000,1820,0
1.617,743724000,157334400,1821,0
1.612,743810400,157420800,1822,0
1.618,743896800,157507200,1823,0
1.6174,743983200,157593600,1824,0
1.6155,744242400,157852800,1827,0
1.6152,744328800,157939200,1828,0
1.6135,744415200,158025600,1829,0
1.6145,744501600,158112000,1830,0
1.6117,744588000,158198400,1831,0
1.611,744847200,158457600,1834,0
1.614,744933600,158544000,1835,0
1.61,745020000,158630400,1836,0
1.61,745106400,158716800,1837,0
1.609,745192800,158803200,1838,0
1.6063,745452000,159062400,1841,0
1.6068,745538400,159148800,1842,0
1.6052,745624800,159235200,1843,0
1.612,745711200,159321600,1844,0
1.6115,745797600,159408000,1845,0
1.6077,746056800,159667200,1848,0
1.6077,746143200,159753600,1849,0
1.6082,746229600,159840000,1850,0
1.6053,746316000,159926400,1851,0
1.605,746402400,160012800,1852,0
1.6048,746661600,160272000,1855,0
1.6051,746748000,160358400,1856,0
1.6053,746834400,160444800,1857,0
1.605,746920800,160531200,1858,0
1.6043,747007200,160617600,1859,0
1.6023,747266400,160876800,1862,0
1.6018,747352800,160963200,1863,0
1.6032,747439200,161049600,1864,0
1.6009,747525600,161136000,1865,0
1.598,747612000,161222400,1866,0
1.5982,747871200,161481600,1869,0
1.5972,747957600,161568000,1870,0
1.5976,748044000,161654400,1871,0
1.5952,748130400,161740800,1872,0
1.596,748216800,161827200,1873,0
1.5948,748476000,162086400,1876,0
1.597,748562400,162172800,1877,0
1.5939,748648800,162259200,1878,0
1.5938,748735200,162345600,1879,0
1.5892,748821600,162432000,1880,0
1.5899,749084400,162694800,1883,0
1.5883,749170800,162781200,1884,0
1.587,749257200,162867600,1885,0
1.5827,749343600,162954000,1886,0
1.582,749430000,163040400,1887,0
1.5808,749689200,163299600,1890,0
1.5707,749775600,163386000,1891,0
1.558,749862000,163472400,1892,0
1.5663,749948400,163558800,1893,0
1.5665,750034800,163645200,1894,0
1.568,750294000,163904400,1897,0
1.5625,750380400,163990800,1898,0
1.565,750466800,164077200,1899,0
1.5685,750553200,164163600,1900,0
1.5685,750639600,164250000,1901,0
